flightNo,departureDate,arrivalDate,totalNumSeats,numSeatsSold
U8631,2020-05-28,2020-05-28,927,135
U8631,2020-06-04,2020-06-04,927,69
U8631,2020-06-11,2020-06-11,927,686
U8631,2020-06-18,2020-06-18,927,321
U8631,2020-06-25,2020-06-25,927,517
U8631,2020-07-02,2020-07-02,927,13
U8631,2020-07-09,2020-07-09,927,65
U8631,2020-07-16,2020-07-16,927,220
U8631,2020-07-23,2020-07-23,927,717
U8631,2020-07-30,2020-07-30,927,266
U8631,2020-08-06,2020-08-06,927,431
U8631,2020-08-13,2020-08-13,927,843
U8631,2020-08-20,2020-08-20,927,861
U8631,2020-08-27,2020-08-27,927,210
U8631,2020-09-03,2020-09-03,927,74
U8631,2020-09-10,2020-09-10,927,318
U8631,2020-09-17,2020-09-17,927,438
U8631,2020-09-24,2020-09-24,927,221
U8631,2020-10-01,2020-10-01,927,511
U8631,2020-10-08,2020-10-08,927,285
U8631,2020-10-15,2020-10-15,927,576
U8631,2020-10-22,2020-10-22,927,76
U8631,2020-10-29,2020-10-29,927,6
U8631,2020-11-05,2020-11-05,927,285
U8631,2020-11-12,2020-11-12,927,727
U8631,2020-11-19,2020-11-19,927,135
8T632,2020-01-02,2020-01-02,706,87
8T632,2020-01-09,2020-01-09,706,219
8T632,2020-01-16,2020-01-16,706,704
8T632,2020-01-23,2020-01-23,706,167
8T632,2020-01-30,2020-01-30,706,146
8T632,2020-02-06,2020-02-06,706,199
8T632,2020-02-13,2020-02-13,706,1
8T632,2020-02-20,2020-02-20,706,693
8T632,2020-02-27,2020-02-27,706,457
8T632,2020-03-05,2020-03-05,706,48
8T632,2020-03-12,2020-03-12,706,303
8T632,2020-03-19,2020-03-19,706,82
8T632,2020-03-26,2020-03-26,706,701
8T632,2020-04-02,2020-04-02,706,194
8T632,2020-04-09,2020-04-09,706,157
8T632,2020-04-16,2020-04-16,706,335
8T632,2020-04-23,2020-04-23,706,364
8T632,2020-04-30,2020-04-30,706,495
8T632,2020-05-07,2020-05-07,706,487
8T632,2020-05-14,2020-05-14,706,149
8T632,2020-05-21,2020-05-21,706,526
8T632,2020-05-28,2020-05-28,706,366
8T632,2020-06-04,2020-06-04,706,504
8T632,2020-06-11,2020-06-11,706,447
8T632,2020-06-18,2020-06-18,706,443
8T632,2020-06-25,2020-06-25,706,654
8T632,2020-07-02,2020-07-02,706,250
8T632,2020-07-09,2020-07-09,706,271
8T632,2020-07-16,2020-07-16,706,131
8T632,2020-07-23,2020-07-23,706,31
8T632,2020-07-30,2020-07-30,706,41
8T632,2020-08-06,2020-08-06,706,239
8T632,2020-08-13,2020-08-13,706,325
8T632,2020-08-20,2020-08-20,706,358
8T632,2020-08-27,2020-08-27,706,531
8T632,2020-09-03,2020-09-03,706,201
8T632,2020-09-10,2020-09-10,706,514
8T632,2020-09-17,2020-09-17,706,102
8T632,2020-09-24,2020-09-24,706,35
8T632,2020-10-01,2020-10-01,706,376
8T632,2020-10-08,2020-10-08,706,102
8T632,2020-10-15,2020-10-15,706,469
8T632,2020-10-22,2020-10-22,706,65
8T632,2020-10-29,2020-10-29,706,296
8T632,2020-11-05,2020-11-05,706,61
8T632,2020-11-12,2020-11-12,706,279
8T632,2020-11-19,2020-11-19,706,408
JE633,2020-01-05,2020-01-05,975,293
JE633,2020-01-12,2020-01-12,975,160
JE633,2020-01-19,2020-01-19,975,118
JE633,2020-01-26,2020-01-26,975,973
JE633,2020-02-02,2020-02-02,975,145
JE633,2020-02-09,2020-02-09,975,228
JE633,2020-02-16,2020-02-16,975,938
JE633,2020-02-23,2020-02-23,975,441
JE633,2020-03-01,2020-03-01,975,162
JE633,2020-03-08,2020-03-08,975,36
JE633,2020-03-15,2020-03-15,975,463
JE633,2020-03-22,2020-03-22,975,340
JE633,2020-03-29,2020-03-29,975,790
JE633,2020-04-05,2020-04-05,975,398
JE633,2020-04-12,2020-04-12,975,257
JE633,2020-04-19,2020-04-19,975,686
JE633,2020-04-26,2020-04-26,975,796
JE633,2020-05-03,2020-05-03,975,616
JE633,2020-05-10,2020-05-10,975,363
JE633,2020-05-17,2020-05-17,975,767
JE633,2020-05-24,2020-05-24,975,276
JE633,2020-05-31,2020-05-31,975,631
JE633,2020-06-07,2020-06-07,975,816
JE633,2020-06-14,2020-06-14,975,217
JE633,2020-06-21,2020-06-21,975,768
JE633,2020-06-28,2020-06-28,975,111
JE633,2020-07-05,2020-07-05,975,646
JE633,2020-07-12,2020-07-12,975,975
JE633,2020-07-19,2020-07-19,975,325
JE633,2020-07-26,2020-07-26,975,889
JE633,2020-08-02,2020-08-02,975,149
JE633,2020-08-09,2020-08-09,975,258
JE633,2020-08-16,2020-08-16,975,464
JE633,2020-08-23,2020-08-23,975,544
JE633,2020-08-30,2020-08-30,975,766
JE633,2020-09-06,2020-09-06,975,260
JE633,2020-09-13,2020-09-13,975,747
JE633,2020-09-20,2020-09-20,975,726
JE633,2020-09-27,2020-09-27,975,413
JE633,2020-10-04,2020-10-04,975,285
JE633,2020-10-11,2020-10-11,975,4
JE633,2020-10-18,2020-10-18,975,726
JE633,2020-10-25,2020-10-25,975,590
JE633,2020-11-01,2020-11-01,975,671
JE633,2020-11-08,2020-11-08,975,332
JE633,2020-11-15,2020-11-15,975,39
JE633,2020-11-22,2020-11-22,975,354
4Z634,2020-01-06,2020-01-06,617,450
4Z634,2020-01-13,2020-01-13,617,438
4Z634,2020-01-20,2020-01-20,617,381
4Z634,2020-01-27,2020-01-27,617,319
4Z634,2020-02-03,2020-02-03,617,412
4Z634,2020-02-10,2020-02-10,617,477
4Z634,2020-02-17,2020-02-17,617,407
4Z634,2020-02-24,2020-02-24,617,270
4Z634,2020-03-02,2020-03-02,617,399
4Z634,2020-03-09,2020-03-09,617,339
4Z634,2020-03-16,2020-03-16,617,477
4Z634,2020-03-23,2020-03-23,617,114
4Z634,2020-03-30,2020-03-30,617,55
4Z634,2020-04-06,2020-04-06,617,356
4Z634,2020-04-13,2020-04-13,617,264
4Z634,2020-04-20,2020-04-20,617,19
4Z634,2020-04-27,2020-04-27,617,462
4Z634,2020-05-04,2020-05-04,617,103
4Z634,2020-05-11,2020-05-11,617,185
4Z634,2020-05-18,2020-05-18,617,261
4Z634,2020-05-25,2020-05-25,617,56
4Z634,2020-06-01,2020-06-01,617,153
4Z634,2020-06-08,2020-06-08,617,469
4Z634,2020-06-15,2020-06-15,617,412
4Z634,2020-06-22,2020-06-22,617,235
4Z634,2020-06-29,2020-06-29,617,139
4Z634,2020-07-06,2020-07-06,617,133
4Z634,2020-07-13,2020-07-13,617,97
4Z634,2020-07-20,2020-07-20,617,359
4Z634,2020-07-27,2020-07-27,617,279
4Z634,2020-08-03,2020-08-03,617,8
4Z634,2020-08-10,2020-08-10,617,205
4Z634,2020-08-17,2020-08-17,617,434
4Z634,2020-08-24,2020-08-24,617,346
4Z634,2020-08-31,2020-08-31,617,560
4Z634,2020-09-07,2020-09-07,617,152
4Z634,2020-09-14,2020-09-14,617,524
4Z634,2020-09-21,2020-09-21,617,99
4Z634,2020-09-28,2020-09-28,617,532
4Z634,2020-10-05,2020-10-05,617,21
4Z634,2020-10-12,2020-10-12,617,428
4Z634,2020-10-19,2020-10-19,617,488
4Z634,2020-10-26,2020-10-26,617,172
4Z634,2020-11-02,2020-11-02,617,6
4Z634,2020-11-09,2020-11-09,617,183
4Z634,2020-11-16,2020-11-16,617,206
4Z634,2020-11-23,2020-11-23,617,453
CV635,2020-01-05,2020-01-05,985,934
CV635,2020-01-12,2020-01-12,985,509
CV635,2020-01-19,2020-01-19,985,104
CV635,2020-01-26,2020-01-26,985,775
CV635,2020-02-02,2020-02-02,985,521
CV635,2020-02-09,2020-02-09,985,950
CV635,2020-02-16,2020-02-16,985,80
CV635,2020-02-23,2020-02-23,985,907
CV635,2020-03-01,2020-03-01,985,526
CV635,2020-03-08,2020-03-08,985,837
CV635,2020-03-15,2020-03-15,985,958
CV635,2020-03-22,2020-03-22,985,222
CV635,2020-03-29,2020-03-29,985,227
CV635,2020-04-05,2020-04-05,985,329
CV635,2020-04-12,2020-04-12,985,219
CV635,2020-04-19,2020-04-19,985,346
CV635,2020-04-26,2020-04-26,985,54
CV635,2020-05-03,2020-05-03,985,892
CV635,2020-05-10,2020-05-10,985,896
CV635,2020-05-17,2020-05-17,985,18
CV635,2020-05-24,2020-05-24,985,348
CV635,2020-05-31,2020-05-31,985,68
CV635,2020-06-07,2020-06-07,985,289
CV635,2020-06-14,2020-06-14,985,912
CV635,2020-06-21,2020-06-21,985,623
CV635,2020-06-28,2020-06-28,985,754
CV635,2020-07-05,2020-07-05,985,777
CV635,2020-07-12,2020-07-12,985,549
CV635,2020-07-19,2020-07-19,985,747
CV635,2020-07-26,2020-07-26,985,140
CV635,2020-08-02,2020-08-02,985,675
CV635,2020-08-09,2020-08-09,985,68
CV635,2020-08-16,2020-08-16,985,61
CV635,2020-08-23,2020-08-23,985,826
CV635,2020-08-30,2020-08-30,985,740
CV635,2020-09-06,2020-09-06,985,841
CV635,2020-09-13,2020-09-13,985,592
CV635,2020-09-20,2020-09-20,985,419
CV635,2020-09-27,2020-09-27,985,901
CV635,2020-10-04,2020-10-04,985,320
CV635,2020-10-11,2020-10-11,985,887
CV635,2020-10-18,2020-10-18,985,800
CV635,2020-10-25,2020-10-25,985,868
CV635,2020-11-01,2020-11-01,985,153
CV635,2020-11-08,2020-11-08,985,382
CV635,2020-11-15,2020-11-15,985,539
CV635,2020-11-22,2020-11-22,985,806
CN636,2020-01-04,2020-01-04,748,328
CN636,2020-01-11,2020-01-11,748,267
CN636,2020-01-18,2020-01-18,748,445
CN636,2020-01-25,2020-01-25,748,100
CN636,2020-02-01,2020-02-01,748,676
CN636,2020-02-08,2020-02-08,748,447
CN636,2020-02-15,2020-02-15,748,241
CN636,2020-02-22,2020-02-22,748,1
CN636,2020-02-29,2020-02-29,748,372
CN636,2020-03-07,2020-03-07,748,460
CN636,2020-03-14,2020-03-14,748,74
CN636,2020-03-21,2020-03-21,748,18
CN636,2020-03-28,2020-03-28,748,329
CN636,2020-04-04,2020-04-04,748,276
CN636,2020-04-11,2020-04-11,748,223
CN636,2020-04-18,2020-04-18,748,302
CN636,2020-04-25,2020-04-25,748,705
CN636,2020-05-02,2020-05-02,748,339
CN636,2020-05-09,2020-05-09,748,46
CN636,2020-05-16,2020-05-16,748,249
CN636,2020-05-23,2020-05-23,748,7
CN636,2020-05-30,2020-05-30,748,652
CN636,2020-06-06,2020-06-06,748,62
CN636,2020-06-13,2020-06-13,748,356
CN636,2020-06-20,2020-06-20,748,162
CN636,2020-06-27,2020-06-27,748,201
CN636,2020-07-04,2020-07-04,748,261
CN636,2020-07-11,2020-07-11,748,410
CN636,2020-07-18,2020-07-18,748,32
CN636,2020-07-25,2020-07-25,748,429
CN636,2020-08-01,2020-08-01,748,416
CN636,2020-08-08,2020-08-08,748,395
CN636,2020-08-15,2020-08-15,748,603
CN636,2020-08-22,2020-08-22,748,253
CN636,2020-08-29,2020-08-29,748,20
CN636,2020-09-05,2020-09-05,748,536
CN636,2020-09-12,2020-09-12,748,338
CN636,2020-09-19,2020-09-19,748,219
CN636,2020-09-26,2020-09-26,748,534
CN636,2020-10-03,2020-10-03,748,172
CN636,2020-10-10,2020-10-10,748,584
CN636,2020-10-17,2020-10-17,748,329
CN636,2020-10-24,2020-10-24,748,620
CN636,2020-10-31,2020-10-31,748,551
CN636,2020-11-07,2020-11-07,748,663
CN636,2020-11-14,2020-11-14,748,589
CN636,2020-11-21,2020-11-21,748,322
MS637,2020-01-02,2020-01-02,817,77
MS637,2020-01-09,2020-01-09,817,72
MS637,2020-01-16,2020-01-16,817,56
MS637,2020-01-23,2020-01-23,817,274
MS637,2020-01-30,2020-01-30,817,192
MS637,2020-02-06,2020-02-06,817,479
MS637,2020-02-13,2020-02-13,817,650
MS637,2020-02-20,2020-02-20,817,419
MS637,2020-02-27,2020-02-27,817,563
MS637,2020-03-05,2020-03-05,817,816
MS637,2020-03-12,2020-03-12,817,366
MS637,2020-03-19,2020-03-19,817,425
MS637,2020-03-26,2020-03-26,817,241
MS637,2020-04-02,2020-04-02,817,143
MS637,2020-04-09,2020-04-09,817,566
MS637,2020-04-16,2020-04-16,817,511
MS637,2020-04-23,2020-04-23,817,767
MS637,2020-04-30,2020-04-30,817,554
MS637,2020-05-07,2020-05-07,817,450
MS637,2020-05-14,2020-05-14,817,155
MS637,2020-05-21,2020-05-21,817,392
MS637,2020-05-28,2020-05-28,817,704
MS637,2020-06-04,2020-06-04,817,612
MS637,2020-06-11,2020-06-11,817,189
MS637,2020-06-18,2020-06-18,817,419
MS637,2020-06-25,2020-06-25,817,775
MS637,2020-07-02,2020-07-02,817,523
MS637,2020-07-09,2020-07-09,817,256
MS637,2020-07-16,2020-07-16,817,201
MS637,2020-07-23,2020-07-23,817,137
MS637,2020-07-30,2020-07-30,817,211
MS637,2020-08-06,2020-08-06,817,801
MS637,2020-08-13,2020-08-13,817,330
MS637,2020-08-20,2020-08-20,817,162
MS637,2020-08-27,2020-08-27,817,208
MS637,2020-09-03,2020-09-03,817,699
MS637,2020-09-10,2020-09-10,817,583
MS637,2020-09-17,2020-09-17,817,104
MS637,2020-09-24,2020-09-24,817,426
MS637,2020-10-01,2020-10-01,817,372
MS637,2020-10-08,2020-10-08,817,711
MS637,2020-10-15,2020-10-15,817,234
MS637,2020-10-22,2020-10-22,817,247
MS637,2020-10-29,2020-10-29,817,6
MS637,2020-11-05,2020-11-05,817,522
MS637,2020-11-12,2020-11-12,817,293
MS637,2020-11-19,2020-11-19,817,577
RV638,2020-01-05,2020-01-05,362,34
RV638,2020-01-12,2020-01-12,362,332
RV638,2020-01-19,2020-01-19,362,290
RV638,2020-01-26,2020-01-26,362,300
RV638,2020-02-02,2020-02-02,362,213
RV638,2020-02-09,2020-02-09,362,234
RV638,2020-02-16,2020-02-16,362,221
RV638,2020-02-23,2020-02-23,362,56
RV638,2020-03-01,2020-03-01,362,168
RV638,2020-03-08,2020-03-08,362,69
RV638,2020-03-15,2020-03-15,362,140
RV638,2020-03-22,2020-03-22,362,83
RV638,2020-03-29,2020-03-29,362,240
RV638,2020-04-05,2020-04-05,362,96
RV638,2020-04-12,2020-04-12,362,278
RV638,2020-04-19,2020-04-19,362,288
RV638,2020-04-26,2020-04-26,362,298
RV638,2020-05-03,2020-05-03,362,16
RV638,2020-05-10,2020-05-10,362,279
RV638,2020-05-17,2020-05-17,362,137
RV638,2020-05-24,2020-05-24,362,38
RV638,2020-05-31,2020-05-31,362,218
RV638,2020-06-07,2020-06-07,362,177
RV638,2020-06-14,2020-06-14,362,181
RV638,2020-06-21,2020-06-21,362,64
RV638,2020-06-28,2020-06-28,362,193
RV638,2020-07-05,2020-07-05,362,224
RV638,2020-07-12,2020-07-12,362,316
RV638,2020-07-19,2020-07-19,362,130
RV638,2020-07-26,2020-07-26,362,307
RV638,2020-08-02,2020-08-02,362,41
RV638,2020-08-09,2020-08-09,362,309
RV638,2020-08-16,2020-08-16,362,119
RV638,2020-08-23,2020-08-23,362,256
RV638,2020-08-30,2020-08-30,362,198
RV638,2020-09-06,2020-09-06,362,58
RV638,2020-09-13,2020-09-13,362,147
RV638,2020-09-20,2020-09-20,362,16
RV638,2020-09-27,2020-09-27,362,49
RV638,2020-10-04,2020-10-04,362,25
RV638,2020-10-11,2020-10-11,362,343
RV638,2020-10-18,2020-10-18,362,129
RV638,2020-10-25,2020-10-25,362,178
RV638,2020-11-01,2020-11-01,362,133
RV638,2020-11-08,2020-11-08,362,141
RV638,2020-11-15,2020-11-15,362,56
RV638,2020-11-22,2020-11-22,362,123
GK639,2020-01-05,2020-01-05,360,106
GK639,2020-01-12,2020-01-12,360,115
GK639,2020-01-19,2020-01-19,360,123
GK639,2020-01-26,2020-01-26,360,131
GK639,2020-02-02,2020-02-02,360,321
GK639,2020-02-09,2020-02-09,360,192
GK639,2020-02-16,2020-02-16,360,210
GK639,2020-02-23,2020-02-23,360,342
GK639,2020-03-01,2020-03-01,360,302
GK639,2020-03-08,2020-03-08,360,320
GK639,2020-03-15,2020-03-15,360,283
GK639,2020-03-22,2020-03-22,360,185
GK639,2020-03-29,2020-03-29,360,179
GK639,2020-04-05,2020-04-05,360,157
GK639,2020-04-12,2020-04-12,360,28
GK639,2020-04-19,2020-04-19,360,132
GK639,2020-04-26,2020-04-26,360,307
GK639,2020-05-03,2020-05-03,360,34
GK639,2020-05-10,2020-05-10,360,71
GK639,2020-05-17,2020-05-17,360,64
GK639,2020-05-24,2020-05-24,360,93
GK639,2020-05-31,2020-05-31,360,258
GK639,2020-06-07,2020-06-07,360,10
GK639,2020-06-14,2020-06-14,360,75
GK639,2020-06-21,2020-06-21,360,350
GK639,2020-06-28,2020-06-28,360,30
GK639,2020-07-05,2020-07-05,360,236
GK639,2020-07-12,2020-07-12,360,217
GK639,2020-07-19,2020-07-19,360,20
GK639,2020-07-26,2020-07-26,360,257
GK639,2020-08-02,2020-08-02,360,213
GK639,2020-08-09,2020-08-09,360,132
GK639,2020-08-16,2020-08-16,360,162
GK639,2020-08-23,2020-08-23,360,289
GK639,2020-08-30,2020-08-30,360,360
GK639,2020-09-06,2020-09-06,360,264
GK639,2020-09-13,2020-09-13,360,223
GK639,2020-09-20,2020-09-20,360,140
GK639,2020-09-27,2020-09-27,360,176
GK639,2020-10-04,2020-10-04,360,228
GK639,2020-10-11,2020-10-11,360,334
GK639,2020-10-18,2020-10-18,360,243
GK639,2020-10-25,2020-10-25,360,60
GK639,2020-11-01,2020-11-01,360,322
GK639,2020-11-08,2020-11-08,360,30
GK639,2020-11-15,2020-11-15,360,204
GK639,2020-11-22,2020-11-22,360,199
A5640,2020-01-03,2020-01-03,241,209
A5640,2020-01-10,2020-01-10,241,147
A5640,2020-01-17,2020-01-17,241,67
A5640,2020-01-24,2020-01-24,241,148
A5640,2020-01-31,2020-01-31,241,227
A5640,2020-02-07,2020-02-07,241,185
A5640,2020-02-14,2020-02-14,241,56
A5640,2020-02-21,2020-02-21,241,99
A5640,2020-02-28,2020-02-28,241,77
A5640,2020-03-06,2020-03-06,241,214
A5640,2020-03-13,2020-03-13,241,222
A5640,2020-03-20,2020-03-20,241,2
A5640,2020-03-27,2020-03-27,241,119
A5640,2020-04-03,2020-04-03,241,184
A5640,2020-04-10,2020-04-10,241,193
A5640,2020-04-17,2020-04-17,241,230
A5640,2020-04-24,2020-04-24,241,126
A5640,2020-05-01,2020-05-01,241,120
A5640,2020-05-08,2020-05-08,241,180
A5640,2020-05-15,2020-05-15,241,144
A5640,2020-05-22,2020-05-22,241,159
A5640,2020-05-29,2020-05-29,241,57
A5640,2020-06-05,2020-06-05,241,135
A5640,2020-06-12,2020-06-12,241,152
A5640,2020-06-19,2020-06-19,241,93
A5640,2020-06-26,2020-06-26,241,194
A5640,2020-07-03,2020-07-03,241,115
A5640,2020-07-10,2020-07-10,241,228
A5640,2020-07-17,2020-07-17,241,211
A5640,2020-07-24,2020-07-24,241,191
A5640,2020-07-31,2020-07-31,241,135
A5640,2020-08-07,2020-08-07,241,13
A5640,2020-08-14,2020-08-14,241,169
A5640,2020-08-21,2020-08-21,241,120
A5640,2020-08-28,2020-08-28,241,17
A5640,2020-09-04,2020-09-04,241,30
A5640,2020-09-11,2020-09-11,241,126
A5640,2020-09-18,2020-09-18,241,31
A5640,2020-09-25,2020-09-25,241,143
A5640,2020-10-02,2020-10-02,241,139
A5640,2020-10-09,2020-10-09,241,238
A5640,2020-10-16,2020-10-16,241,168
A5640,2020-10-23,2020-10-23,241,188
A5640,2020-10-30,2020-10-30,241,1
A5640,2020-11-06,2020-11-06,241,77
A5640,2020-11-13,2020-11-13,241,0
A5640,2020-11-20,2020-11-20,241,157
QZ641,2020-01-01,2020-01-01,513,328
QZ641,2020-01-08,2020-01-08,513,172
QZ641,2020-01-15,2020-01-15,513,412
QZ641,2020-01-22,2020-01-22,513,330
QZ641,2020-01-29,2020-01-29,513,241
QZ641,2020-02-05,2020-02-05,513,292
QZ641,2020-02-12,2020-02-12,513,401
QZ641,2020-02-19,2020-02-19,513,491
QZ641,2020-02-26,2020-02-26,513,384
QZ641,2020-03-04,2020-03-04,513,319
QZ641,2020-03-11,2020-03-11,513,33
QZ641,2020-03-18,2020-03-18,513,349
QZ641,2020-03-25,2020-03-25,513,319
QZ641,2020-04-01,2020-04-01,513,90
QZ641,2020-04-08,2020-04-08,513,374
QZ641,2020-04-15,2020-04-15,513,118
QZ641,2020-04-22,2020-04-22,513,183
QZ641,2020-04-29,2020-04-29,513,445
QZ641,2020-05-06,2020-05-06,513,465
QZ641,2020-05-13,2020-05-13,513,40
QZ641,2020-05-20,2020-05-20,513,36
QZ641,2020-05-27,2020-05-27,513,508
QZ641,2020-06-03,2020-06-03,513,144
QZ641,2020-06-10,2020-06-10,513,50
QZ641,2020-06-17,2020-06-17,513,420
QZ641,2020-06-24,2020-06-24,513,55
QZ641,2020-07-01,2020-07-01,513,399
QZ641,2020-07-08,2020-07-08,513,370
QZ641,2020-07-15,2020-07-15,513,159
QZ641,2020-07-22,2020-07-22,513,382
QZ641,2020-07-29,2020-07-29,513,25
QZ641,2020-08-05,2020-08-05,513,463
QZ641,2020-08-12,2020-08-12,513,144
QZ641,2020-08-19,2020-08-19,513,42
QZ641,2020-08-26,2020-08-26,513,180
QZ641,2020-09-02,2020-09-02,513,104
QZ641,2020-09-09,2020-09-09,513,213
QZ641,2020-09-16,2020-09-16,513,120
QZ641,2020-09-23,2020-09-23,513,151
QZ641,2020-09-30,2020-09-30,513,316
QZ641,2020-10-07,2020-10-07,513,215
QZ641,2020-10-14,2020-10-14,513,338
QZ641,2020-10-21,2020-10-21,513,65
QZ641,2020-10-28,2020-10-28,513,280
QZ641,2020-11-04,2020-11-04,513,505
QZ641,2020-11-11,2020-11-11,513,117
QZ641,2020-11-18,2020-11-18,513,191
GG642,2020-01-01,2020-01-01,590,85
GG642,2020-01-08,2020-01-08,590,407
GG642,2020-01-15,2020-01-15,590,248
GG642,2020-01-22,2020-01-22,590,445
GG642,2020-01-29,2020-01-29,590,36
GG642,2020-02-05,2020-02-05,590,365
GG642,2020-02-12,2020-02-12,590,47
GG642,2020-02-19,2020-02-19,590,127
GG642,2020-02-26,2020-02-26,590,505
GG642,2020-03-04,2020-03-04,590,389
GG642,2020-03-11,2020-03-11,590,387
GG642,2020-03-18,2020-03-18,590,209
GG642,2020-03-25,2020-03-25,590,73
GG642,2020-04-01,2020-04-01,590,583
GG642,2020-04-08,2020-04-08,590,273
GG642,2020-04-15,2020-04-15,590,272
GG642,2020-04-22,2020-04-22,590,206
GG642,2020-04-29,2020-04-29,590,531
GG642,2020-05-06,2020-05-06,590,373
GG642,2020-05-13,2020-05-13,590,273
GG642,2020-05-20,2020-05-20,590,475
GG642,2020-05-27,2020-05-27,590,3
GG642,2020-06-03,2020-06-03,590,129
GG642,2020-06-10,2020-06-10,590,370
GG642,2020-06-17,2020-06-17,590,523
GG642,2020-06-24,2020-06-24,590,24
GG642,2020-07-01,2020-07-01,590,360
GG642,2020-07-08,2020-07-08,590,45
GG642,2020-07-15,2020-07-15,590,204
GG642,2020-07-22,2020-07-22,590,386
GG642,2020-07-29,2020-07-29,590,474
GG642,2020-08-05,2020-08-05,590,99
GG642,2020-08-12,2020-08-12,590,159
GG642,2020-08-19,2020-08-19,590,390
GG642,2020-08-26,2020-08-26,590,380
GG642,2020-09-02,2020-09-02,590,570
GG642,2020-09-09,2020-09-09,590,44
GG642,2020-09-16,2020-09-16,590,386
GG642,2020-09-23,2020-09-23,590,161
GG642,2020-09-30,2020-09-30,590,491
GG642,2020-10-07,2020-10-07,590,202
GG642,2020-10-14,2020-10-14,590,372
GG642,2020-10-21,2020-10-21,590,562
GG642,2020-10-28,2020-10-28,590,505
GG642,2020-11-04,2020-11-04,590,50
GG642,2020-11-11,2020-11-11,590,143
GG642,2020-11-18,2020-11-18,590,251
Q8643,2020-01-05,2020-01-05,328,177
Q8643,2020-01-12,2020-01-12,328,183
Q8643,2020-01-19,2020-01-19,328,114
Q8643,2020-01-26,2020-01-26,328,241
Q8643,2020-02-02,2020-02-02,328,184
Q8643,2020-02-09,2020-02-09,328,312
Q8643,2020-02-16,2020-02-16,328,21
Q8643,2020-02-23,2020-02-23,328,102
Q8643,2020-03-01,2020-03-01,328,238
Q8643,2020-03-08,2020-03-08,328,46
Q8643,2020-03-15,2020-03-15,328,88
Q8643,2020-03-22,2020-03-22,328,65
Q8643,2020-03-29,2020-03-29,328,253
Q8643,2020-04-05,2020-04-05,328,325
Q8643,2020-04-12,2020-04-12,328,89
Q8643,2020-04-19,2020-04-19,328,218
Q8643,2020-04-26,2020-04-26,328,242
Q8643,2020-05-03,2020-05-03,328,302
Q8643,2020-05-10,2020-05-10,328,65
Q8643,2020-05-17,2020-05-17,328,312
Q8643,2020-05-24,2020-05-24,328,42
Q8643,2020-05-31,2020-05-31,328,139
Q8643,2020-06-07,2020-06-07,328,43
Q8643,2020-06-14,2020-06-14,328,26
Q8643,2020-06-21,2020-06-21,328,179
Q8643,2020-06-28,2020-06-28,328,70
Q8643,2020-07-05,2020-07-05,328,242
Q8643,2020-07-12,2020-07-12,328,5
Q8643,2020-07-19,2020-07-19,328,310
Q8643,2020-07-26,2020-07-26,328,141
Q8643,2020-08-02,2020-08-02,328,272
Q8643,2020-08-09,2020-08-09,328,260
Q8643,2020-08-16,2020-08-16,328,197
Q8643,2020-08-23,2020-08-23,328,292
Q8643,2020-08-30,2020-08-30,328,316
Q8643,2020-09-06,2020-09-06,328,230
Q8643,2020-09-13,2020-09-13,328,176
Q8643,2020-09-20,2020-09-20,328,90
Q8643,2020-09-27,2020-09-27,328,321
Q8643,2020-10-04,2020-10-04,328,139
Q8643,2020-10-11,2020-10-11,328,3
Q8643,2020-10-18,2020-10-18,328,101
Q8643,2020-10-25,2020-10-25,328,44
Q8643,2020-11-01,2020-11-01,328,84
Q8643,2020-11-08,2020-11-08,328,267
Q8643,2020-11-15,2020-11-15,328,100
Q8643,2020-11-22,2020-11-22,328,29
YT644,2020-01-01,2020-01-01,455,139
YT644,2020-01-08,2020-01-08,455,44
YT644,2020-01-15,2020-01-15,455,197
YT644,2020-01-22,2020-01-22,455,96
YT644,2020-01-29,2020-01-29,455,410
YT644,2020-02-05,2020-02-05,455,283
YT644,2020-02-12,2020-02-12,455,47
YT644,2020-02-19,2020-02-19,455,41
YT644,2020-02-26,2020-02-26,455,341
YT644,2020-03-04,2020-03-04,455,114
YT644,2020-03-11,2020-03-11,455,218
YT644,2020-03-18,2020-03-18,455,196
YT644,2020-03-25,2020-03-25,455,359
YT644,2020-04-01,2020-04-01,455,228
YT644,2020-04-08,2020-04-08,455,161
YT644,2020-04-15,2020-04-15,455,309
YT644,2020-04-22,2020-04-22,455,21
YT644,2020-04-29,2020-04-29,455,77
YT644,2020-05-06,2020-05-06,455,64
YT644,2020-05-13,2020-05-13,455,169
YT644,2020-05-20,2020-05-20,455,421
YT644,2020-05-27,2020-05-27,455,26
YT644,2020-06-03,2020-06-03,455,175
YT644,2020-06-10,2020-06-10,455,53
YT644,2020-06-17,2020-06-17,455,373
YT644,2020-06-24,2020-06-24,455,361
YT644,2020-07-01,2020-07-01,455,355
YT644,2020-07-08,2020-07-08,455,160
YT644,2020-07-15,2020-07-15,455,85
YT644,2020-07-22,2020-07-22,455,357
YT644,2020-07-29,2020-07-29,455,388
YT644,2020-08-05,2020-08-05,455,9
YT644,2020-08-12,2020-08-12,455,167
YT644,2020-08-19,2020-08-19,455,152
YT644,2020-08-26,2020-08-26,455,169
YT644,2020-09-02,2020-09-02,455,118
YT644,2020-09-09,2020-09-09,455,381
YT644,2020-09-16,2020-09-16,455,280
