seatNo,seatStatus,flightNo,departureDate
2B,Available,6E550,2020-04-28
2C,Available,6E550,2020-04-28
2D,Sold,6E550,2020-04-28
2E,Sold,6E550,2020-04-28
2F,Sold,6E550,2020-04-28
3A,Available,6E550,2020-04-28
3B,Available,6E550,2020-04-28
3C,Available,6E550,2020-04-28
3D,Sold,6E550,2020-04-28
3E,Sold,6E550,2020-04-28
3F,Sold,6E550,2020-04-28
1A,Available,JC304,2020-01-20
1B,Sold,JC304,2020-01-20
1C,Available,JC304,2020-01-20
1D,Sold,JC304,2020-01-20
1E,Sold,JC304,2020-01-20
1F,Available,JC304,2020-01-20
2A,Available,JC304,2020-01-20
2B,Available,JC304,2020-01-20
2C,Available,JC304,2020-01-20
2D,Available,JC304,2020-01-20
2E,Sold,JC304,2020-01-20
2F,Sold,JC304,2020-01-20
3A,Available,JC304,2020-01-20
3B,Available,JC304,2020-01-20
3C,Available,JC304,2020-01-20
3D,Sold,JC304,2020-01-20
3E,Sold,JC304,2020-01-20
3F,Sold,JC304,2020-01-20
1A,Available,VX650,2020-03-18
1B,Sold,VX650,2020-03-18
1C,Available,VX650,2020-03-18
1D,Available,VX650,2020-03-18
1E,Sold,VX650,2020-03-18
1F,Sold,VX650,2020-03-18
2A,Sold,VX650,2020-03-18
2B,Sold,VX650,2020-03-18
2C,Available,VX650,2020-03-18
2D,Sold,VX650,2020-03-18
2E,Sold,VX650,2020-03-18
2F,Available,VX650,2020-03-18
3A,Sold,VX650,2020-03-18
3B,Available,VX650,2020-03-18
3C,Available,VX650,2020-03-18
3D,Sold,VX650,2020-03-18
3E,Available,VX650,2020-03-18
3F,Available,VX650,2020-03-18
1A,Available,ZY96,2020-06-23
1B,Available,ZY96,2020-06-23
1C,Available,ZY96,2020-06-23
1D,Sold,ZY96,2020-06-23
1E,Sold,ZY96,2020-06-23
1F,Available,ZY96,2020-06-23
2A,Available,ZY96,2020-06-23
2B,Sold,ZY96,2020-06-23
2C,Sold,ZY96,2020-06-23
2D,Sold,ZY96,2020-06-23
2E,Available,ZY96,2020-06-23
2F,Available,ZY96,2020-06-23
3A,Available,ZY96,2020-06-23
3B,Sold,ZY96,2020-06-23
3C,Sold,ZY96,2020-06-23
3D,Sold,ZY96,2020-06-23
3E,Available,ZY96,2020-06-23
3F,Sold,ZY96,2020-06-23
1A,Sold,3R470,2020-08-10
1B,Sold,3R470,2020-08-10
1C,Sold,3R470,2020-08-10
1D,Sold,3R470,2020-08-10
1E,Sold,3R470,2020-08-10
1F,Available,3R470,2020-08-10
2A,Available,3R470,2020-08-10
2B,Sold,3R470,2020-08-10
2C,Sold,3R470,2020-08-10
2D,Sold,3R470,2020-08-10
2E,Sold,3R470,2020-08-10
2F,Sold,3R470,2020-08-10
3A,Sold,3R470,2020-08-10
3B,Sold,3R470,2020-08-10
3C,Sold,3R470,2020-08-10
3D,Sold,3R470,2020-08-10
3E,Available,3R470,2020-08-10
3F,Sold,3R470,2020-08-10
1A,Available,7R590,2020-06-09
1B,Sold,7R590,2020-06-09
1C,Available,7R590,2020-06-09
1D,Sold,7R590,2020-06-09
1E,Sold,7R590,2020-06-09
1F,Sold,7R590,2020-06-09
2A,Sold,7R590,2020-06-09
2B,Sold,7R590,2020-06-09
2C,Available,7R590,2020-06-09
2D,Sold,7R590,2020-06-09
2E,Available,7R590,2020-06-09
2F,Available,7R590,2020-06-09
3A,Sold,7R590,2020-06-09
3B,Sold,7R590,2020-06-09
3C,Available,7R590,2020-06-09
3D,Sold,7R590,2020-06-09
3E,Sold,7R590,2020-06-09
3F,Available,7R590,2020-06-09
1A,Sold,UH834,2020-02-02
1B,Sold,UH834,2020-02-02
1C,Sold,UH834,2020-02-02
1D,Available,UH834,2020-02-02
1E,Sold,UH834,2020-02-02
1F,Available,UH834,2020-02-02
2A,Available,UH834,2020-02-02
2B,Sold,UH834,2020-02-02
2C,Sold,UH834,2020-02-02
2D,Available,UH834,2020-02-02
2E,Sold,UH834,2020-02-02
2F,Available,UH834,2020-02-02
3A,Sold,UH834,2020-02-02
3B,Sold,UH834,2020-02-02
3C,Sold,UH834,2020-02-02
3D,Sold,UH834,2020-02-02
3E,Sold,UH834,2020-02-02
3F,Available,UH834,2020-02-02
1A,Available,BK274,2020-06-22
1B,Sold,BK274,2020-06-22
1C,Sold,BK274,2020-06-22
1D,Available,BK274,2020-06-22
1E,Available,BK274,2020-06-22
1F,Available,BK274,2020-06-22
2A,Available,BK274,2020-06-22
2B,Available,BK274,2020-06-22
2C,Available,BK274,2020-06-22
2D,Sold,BK274,2020-06-22
2E,Available,BK274,2020-06-22
2F,Available,BK274,2020-06-22
3A,Available,BK274,2020-06-22
3B,Sold,BK274,2020-06-22
3C,Available,BK274,2020-06-22
3D,Sold,BK274,2020-06-22
3E,Sold,BK274,2020-06-22
3F,Sold,BK274,2020-06-22
1A,Available,2Q694,2020-01-11
1B,Available,2Q694,2020-01-11
1C,Sold,2Q694,2020-01-11
1D,Sold,2Q694,2020-01-11
1E,Sold,2Q694,2020-01-11
1F,Available,2Q694,2020-01-11
2A,Sold,2Q694,2020-01-11
2B,Sold,2Q694,2020-01-11
2C,Sold,2Q694,2020-01-11
2D,Sold,2Q694,2020-01-11
2E,Sold,2Q694,2020-01-11
2F,Sold,2Q694,2020-01-11
3A,Sold,2Q694,2020-01-11
3B,Sold,2Q694,2020-01-11
3C,Sold,2Q694,2020-01-11
3D,Available,2Q694,2020-01-11
3E,Available,2Q694,2020-01-11
3F,Available,2Q694,2020-01-11
1A,Available,JA908,2020-02-15
1B,Available,JA908,2020-02-15
1C,Available,JA908,2020-02-15
1D,Sold,JA908,2020-02-15
1E,Sold,JA908,2020-02-15
1F,Sold,JA908,2020-02-15
2A,Sold,JA908,2020-02-15
2B,Sold,JA908,2020-02-15
2C,Sold,JA908,2020-02-15
2D,Sold,JA908,2020-02-15
2E,Available,JA908,2020-02-15
2F,Available,JA908,2020-02-15
3A,Sold,JA908,2020-02-15
3B,Sold,JA908,2020-02-15
3C,Sold,JA908,2020-02-15
3D,Available,JA908,2020-02-15
3E,Sold,JA908,2020-02-15
3F,Sold,JA908,2020-02-15
1A,Sold,VX650,2020-08-19
1B,Sold,VX650,2020-08-19
1C,Sold,VX650,2020-08-19
1D,Available,VX650,2020-08-19
1E,Available,VX650,2020-08-19
1F,Sold,VX650,2020-08-19
2A,Sold,VX650,2020-08-19
2B,Available,VX650,2020-08-19
2C,Available,VX650,2020-08-19
2D,Available,VX650,2020-08-19
2E,Sold,VX650,2020-08-19
2F,Available,VX650,2020-08-19
3A,Available,VX650,2020-08-19
3B,Sold,VX650,2020-08-19
3C,Available,VX650,2020-08-19
3D,Available,VX650,2020-08-19
3E,Sold,VX650,2020-08-19
3F,Available,VX650,2020-08-19
1A,Available,CZ287,2020-01-16
1B,Available,CZ287,2020-01-16
1C,Available,CZ287,2020-01-16
1D,Sold,CZ287,2020-01-16
1E,Sold,CZ287,2020-01-16
1F,Available,CZ287,2020-01-16
2A,Sold,CZ287,2020-01-16
2B,Sold,CZ287,2020-01-16
2C,Available,CZ287,2020-01-16
2D,Available,CZ287,2020-01-16
2E,Available,CZ287,2020-01-16
2F,Available,CZ287,2020-01-16
3A,Sold,CZ287,2020-01-16
3B,Sold,CZ287,2020-01-16
3C,Available,CZ287,2020-01-16
3D,Available,CZ287,2020-01-16
3E,Sold,CZ287,2020-01-16
3F,Available,CZ287,2020-01-16
1A,Sold,BE395,2020-11-10
1B,Available,BE395,2020-11-10
1C,Sold,BE395,2020-11-10
1D,Available,BE395,2020-11-10
1E,Available,BE395,2020-11-10
1F,Available,BE395,2020-11-10
2A,Available,BE395,2020-11-10
2B,Available,BE395,2020-11-10
2C,Available,BE395,2020-11-10
2D,Sold,BE395,2020-11-10
2E,Available,BE395,2020-11-10
2F,Available,BE395,2020-11-10
3A,Sold,BE395,2020-11-10
3B,Available,BE395,2020-11-10
3C,Sold,BE395,2020-11-10
3D,Available,BE395,2020-11-10
3E,Sold,BE395,2020-11-10
3F,Sold,BE395,2020-11-10
1A,Sold,OI104,2020-05-08
1B,Sold,OI104,2020-05-08
1C,Available,OI104,2020-05-08
1D,Available,OI104,2020-05-08
1E,Sold,OI104,2020-05-08
1F,Available,OI104,2020-05-08
2A,Sold,OI104,2020-05-08
2B,Sold,OI104,2020-05-08
2C,Available,OI104,2020-05-08
2D,Available,OI104,2020-05-08
2E,Available,OI104,2020-05-08
2F,Sold,OI104,2020-05-08
3A,Available,OI104,2020-05-08
3B,Available,OI104,2020-05-08
3C,Available,OI104,2020-05-08
3D,Available,OI104,2020-05-08
3E,Available,OI104,2020-05-08
3F,Sold,OI104,2020-05-08
1A,Sold,1K506,2020-03-31
1B,Available,1K506,2020-03-31
1C,Available,1K506,2020-03-31
1D,Available,1K506,2020-03-31
1E,Sold,1K506,2020-03-31
1F,Available,1K506,2020-03-31
2A,Available,1K506,2020-03-31
2B,Available,1K506,2020-03-31
2C,Available,1K506,2020-03-31
2D,Available,1K506,2020-03-31
2E,Available,1K506,2020-03-31
2F,Available,1K506,2020-03-31
3A,Sold,1K506,2020-03-31
3B,Available,1K506,2020-03-31
3C,Available,1K506,2020-03-31
3D,Available,1K506,2020-03-31
3E,Sold,1K506,2020-03-31
3F,Sold,1K506,2020-03-31
1A,Available,9A132,2020-09-10
1B,Available,9A132,2020-09-10
1C,Sold,9A132,2020-09-10
1D,Sold,9A132,2020-09-10
1E,Available,9A132,2020-09-10
1F,Available,9A132,2020-09-10
2A,Sold,9A132,2020-09-10
2B,Available,9A132,2020-09-10
2C,Sold,9A132,2020-09-10
2D,Available,9A132,2020-09-10
2E,Available,9A132,2020-09-10
2F,Sold,9A132,2020-09-10
3A,Available,9A132,2020-09-10
3B,Sold,9A132,2020-09-10
3C,Sold,9A132,2020-09-10
3D,Available,9A132,2020-09-10
3E,Available,9A132,2020-09-10
3F,Sold,9A132,2020-09-10
1A,Available,FF164,2020-07-17
1B,Available,FF164,2020-07-17
1C,Available,FF164,2020-07-17
1D,Available,FF164,2020-07-17
1E,Available,FF164,2020-07-17
1F,Sold,FF164,2020-07-17
2A,Sold,FF164,2020-07-17
2B,Available,FF164,2020-07-17
2C,Sold,FF164,2020-07-17
2D,Sold,FF164,2020-07-17
2E,Available,FF164,2020-07-17
2F,Sold,FF164,2020-07-17
3A,Sold,FF164,2020-07-17
3B,Available,FF164,2020-07-17
3C,Available,FF164,2020-07-17
3D,Available,FF164,2020-07-17
3E,Available,FF164,2020-07-17
3F,Available,FF164,2020-07-17
1A,Sold,OY339,2020-08-22
1B,Sold,OY339,2020-08-22
1C,Sold,OY339,2020-08-22
1D,Sold,OY339,2020-08-22
1E,Available,OY339,2020-08-22
1F,Sold,OY339,2020-08-22
2A,Available,OY339,2020-08-22
2B,Available,OY339,2020-08-22
2C,Sold,OY339,2020-08-22
2D,Available,OY339,2020-08-22
2E,Sold,OY339,2020-08-22
2F,Sold,OY339,2020-08-22
3A,Available,OY339,2020-08-22
3B,Available,OY339,2020-08-22
3C,Available,OY339,2020-08-22
3D,Sold,OY339,2020-08-22
3E,Sold,OY339,2020-08-22
3F,Sold,OY339,2020-08-22
1A,Available,3M93,2020-01-01
1B,Sold,3M93,2020-01-01
1C,Sold,3M93,2020-01-01
1D,Sold,3M93,2020-01-01
1E,Available,3M93,2020-01-01
1F,Sold,3M93,2020-01-01
2A,Sold,3M93,2020-01-01
2B,Available,3M93,2020-01-01
2C,Available,3M93,2020-01-01
2D,Available,3M93,2020-01-01
2E,Available,3M93,2020-01-01
2F,Sold,3M93,2020-01-01
3A,Available,3M93,2020-01-01
3B,Available,3M93,2020-01-01
3C,Available,3M93,2020-01-01
3D,Available,3M93,2020-01-01
3E,Available,3M93,2020-01-01
3F,Available,3M93,2020-01-01
1A,Sold,EC162,2020-02-11
1B,Available,EC162,2020-02-11
1C,Sold,EC162,2020-02-11
1D,Available,EC162,2020-02-11
1E,Sold,EC162,2020-02-11
1F,Sold,EC162,2020-02-11
2A,Available,EC162,2020-02-11
2B,Sold,EC162,2020-02-11
2C,Available,EC162,2020-02-11
2D,Available,EC162,2020-02-11
2E,Available,EC162,2020-02-11
2F,Available,EC162,2020-02-11
3A,Available,EC162,2020-02-11
3B,Available,EC162,2020-02-11
3C,Sold,EC162,2020-02-11
3D,Available,EC162,2020-02-11
3E,Available,EC162,2020-02-11
3F,Sold,EC162,2020-02-11
1A,Sold,HY965,2020-10-22
1B,Sold,HY965,2020-10-22
1C,Sold,HY965,2020-10-22
1D,Sold,HY965,2020-10-22
1E,Sold,HY965,2020-10-22
1F,Available,HY965,2020-10-22
2A,Available,HY965,2020-10-22
2B,Sold,HY965,2020-10-22
2C,Available,HY965,2020-10-22
2D,Sold,HY965,2020-10-22
2E,Sold,HY965,2020-10-22
2F,Available,HY965,2020-10-22
3A,Sold,HY965,2020-10-22
3B,Sold,HY965,2020-10-22
3C,Available,HY965,2020-10-22
3D,Available,HY965,2020-10-22
3E,Sold,HY965,2020-10-22
3F,Available,HY965,2020-10-22
1A,Available,JX392,2020-10-18
1B,Available,JX392,2020-10-18
1C,Sold,JX392,2020-10-18
1D,Available,JX392,2020-10-18
1E,Sold,JX392,2020-10-18
1F,Sold,JX392,2020-10-18
2A,Sold,JX392,2020-10-18
2B,Available,JX392,2020-10-18
2C,Sold,JX392,2020-10-18
2D,Available,JX392,2020-10-18
2E,Sold,JX392,2020-10-18
2F,Available,JX392,2020-10-18
3A,Available,JX392,2020-10-18
3B,Available,JX392,2020-10-18
3C,Sold,JX392,2020-10-18
3D,Available,JX392,2020-10-18
3E,Available,JX392,2020-10-18
3F,Available,JX392,2020-10-18
1A,Available,0Y333,2020-01-01
1B,Sold,0Y333,2020-01-01
1C,Available,0Y333,2020-01-01
1D,Available,0Y333,2020-01-01
1E,Available,0Y333,2020-01-01
1F,Available,0Y333,2020-01-01
2A,Available,0Y333,2020-01-01
2B,Sold,0Y333,2020-01-01
2C,Available,0Y333,2020-01-01
2D,Available,0Y333,2020-01-01
2E,Sold,0Y333,2020-01-01
2F,Available,0Y333,2020-01-01
3A,Sold,0Y333,2020-01-01
3B,Available,0Y333,2020-01-01
3C,Sold,0Y333,2020-01-01
3D,Available,0Y333,2020-01-01
3E,Sold,0Y333,2020-01-01
3F,Available,0Y333,2020-01-01
1A,Sold,6W952,2020-03-24
1B,Available,6W952,2020-03-24
1C,Available,6W952,2020-03-24
1D,Sold,6W952,2020-03-24
1E,Available,6W952,2020-03-24
1F,Available,6W952,2020-03-24
2A,Sold,6W952,2020-03-24
2B,Available,6W952,2020-03-24
2C,Available,6W952,2020-03-24
2D,Sold,6W952,2020-03-24
2E,Available,6W952,2020-03-24
2F,Available,6W952,2020-03-24
3A,Available,6W952,2020-03-24
3B,Sold,6W952,2020-03-24
3C,Sold,6W952,2020-03-24
3D,Available,6W952,2020-03-24
3E,Sold,6W952,2020-03-24
3F,Sold,6W952,2020-03-24
1A,Available,SG496,2020-04-03
1B,Sold,SG496,2020-04-03
1C,Available,SG496,2020-04-03
1D,Available,SG496,2020-04-03
1E,Available,SG496,2020-04-03
1F,Sold,SG496,2020-04-03
2A,Sold,SG496,2020-04-03
2B,Sold,SG496,2020-04-03
2C,Sold,SG496,2020-04-03
2D,Available,SG496,2020-04-03
2E,Sold,SG496,2020-04-03
2F,Sold,SG496,2020-04-03
3A,Available,SG496,2020-04-03
3B,Available,SG496,2020-04-03
3C,Available,SG496,2020-04-03
3D,Sold,SG496,2020-04-03
3E,Sold,SG496,2020-04-03
3F,Sold,SG496,2020-04-03
1A,Sold,QV882,2020-01-28
1B,Available,QV882,2020-01-28
1C,Available,QV882,2020-01-28
1D,Available,QV882,2020-01-28
1E,Available,QV882,2020-01-28
1F,Sold,QV882,2020-01-28
2A,Sold,QV882,2020-01-28
2B,Sold,QV882,2020-01-28
2C,Available,QV882,2020-01-28
2D,Sold,QV882,2020-01-28
2E,Sold,QV882,2020-01-28
2F,Sold,QV882,2020-01-28
3A,Sold,QV882,2020-01-28
3B,Available,QV882,2020-01-28
3C,Sold,QV882,2020-01-28
3D,Sold,QV882,2020-01-28
3E,Sold,QV882,2020-01-28
3F,Sold,QV882,2020-01-28
1A,Available,Y7510,2020-03-06
1B,Available,Y7510,2020-03-06
1C,Available,Y7510,2020-03-06
1D,Sold,Y7510,2020-03-06
1E,Sold,Y7510,2020-03-06
1F,Sold,Y7510,2020-03-06
2A,Sold,Y7510,2020-03-06
2B,Available,Y7510,2020-03-06
2C,Available,Y7510,2020-03-06
2D,Available,Y7510,2020-03-06
2E,Available,Y7510,2020-03-06
2F,Available,Y7510,2020-03-06
3A,Available,Y7510,2020-03-06
3B,Available,Y7510,2020-03-06
3C,Sold,Y7510,2020-03-06
3D,Available,Y7510,2020-03-06
3E,Available,Y7510,2020-03-06
3F,Available,Y7510,2020-03-06
1A,Available,AC475,2020-08-15
1B,Sold,AC475,2020-08-15
1C,Available,AC475,2020-08-15
1D,Sold,AC475,2020-08-15
1E,Sold,AC475,2020-08-15
1F,Available,AC475,2020-08-15
2A,Sold,AC475,2020-08-15
2B,Available,AC475,2020-08-15
2C,Available,AC475,2020-08-15
2D,Available,AC475,2020-08-15
2E,Sold,AC475,2020-08-15
2F,Sold,AC475,2020-08-15
3A,Sold,AC475,2020-08-15
3B,Sold,AC475,2020-08-15
3C,Sold,AC475,2020-08-15
3D,Available,AC475,2020-08-15
3E,Available,AC475,2020-08-15
3F,Available,AC475,2020-08-15
1A,Available,UX388,2020-06-15
1B,Available,UX388,2020-06-15
1C,Sold,UX388,2020-06-15
1D,Sold,UX388,2020-06-15
1E,Sold,UX388,2020-06-15
1F,Available,UX388,2020-06-15
2A,Available,UX388,2020-06-15
2B,Available,UX388,2020-06-15
2C,Available,UX388,2020-06-15
2D,Available,UX388,2020-06-15
2E,Sold,UX388,2020-06-15
2F,Sold,UX388,2020-06-15
3A,Sold,UX388,2020-06-15
3B,Sold,UX388,2020-06-15
3C,Available,UX388,2020-06-15
3D,Sold,UX388,2020-06-15
3E,Sold,UX388,2020-06-15
3F,Available,UX388,2020-06-15
1A,Available,UZ855,2020-04-16
1B,Available,UZ855,2020-04-16
1C,Sold,UZ855,2020-04-16
1D,Sold,UZ855,2020-04-16
1E,Sold,UZ855,2020-04-16
1F,Sold,UZ855,2020-04-16
2A,Sold,UZ855,2020-04-16
2B,Available,UZ855,2020-04-16
2C,Available,UZ855,2020-04-16
2D,Available,UZ855,2020-04-16
2E,Sold,UZ855,2020-04-16
2F,Available,UZ855,2020-04-16
3A,Sold,UZ855,2020-04-16
3B,Sold,UZ855,2020-04-16
3C,Available,UZ855,2020-04-16
3D,Sold,UZ855,2020-04-16
3E,Available,UZ855,2020-04-16
3F,Available,UZ855,2020-04-16
1A,Sold,W3337,2020-08-08
1B,Available,W3337,2020-08-08
1C,Available,W3337,2020-08-08
1D,Available,W3337,2020-08-08
1E,Available,W3337,2020-08-08
1F,Sold,W3337,2020-08-08
2A,Sold,W3337,2020-08-08
2B,Available,W3337,2020-08-08
2C,Sold,W3337,2020-08-08
2D,Available,W3337,2020-08-08
2E,Available,W3337,2020-08-08
2F,Sold,W3337,2020-08-08
3A,Sold,W3337,2020-08-08
3B,Sold,W3337,2020-08-08
3C,Sold,W3337,2020-08-08
3D,Available,W3337,2020-08-08
3E,Sold,W3337,2020-08-08
3F,Sold,W3337,2020-08-08
1A,Sold,PD501,2020-01-05
1B,Sold,PD501,2020-01-05
1C,Sold,PD501,2020-01-05
1D,Available,PD501,2020-01-05
1E,Sold,PD501,2020-01-05
1F,Available,PD501,2020-01-05
2A,Available,PD501,2020-01-05
2B,Available,PD501,2020-01-05
2C,Sold,PD501,2020-01-05
2D,Sold,PD501,2020-01-05
2E,Sold,PD501,2020-01-05
2F,Available,PD501,2020-01-05
3A,Sold,PD501,2020-01-05
3B,Available,PD501,2020-01-05
3C,Sold,PD501,2020-01-05
3D,Sold,PD501,2020-01-05
3E,Sold,PD501,2020-01-05
3F,Available,PD501,2020-01-05
1A,Available,ON205,2020-05-24
1B,Sold,ON205,2020-05-24
1C,Sold,ON205,2020-05-24
1D,Available,ON205,2020-05-24
1E,Sold,ON205,2020-05-24
1F,Available,ON205,2020-05-24
2A,Sold,ON205,2020-05-24
2B,Available,ON205,2020-05-24
2C,Available,ON205,2020-05-24
2D,Sold,ON205,2020-05-24
2E,Sold,ON205,2020-05-24
2F,Available,ON205,2020-05-24
3A,Sold,ON205,2020-05-24
3B,Available,ON205,2020-05-24
3C,Sold,ON205,2020-05-24
3D,Sold,ON205,2020-05-24
3E,Sold,ON205,2020-05-24
3F,Available,ON205,2020-05-24
1A,Available,NH66,2020-11-22
1B,Available,NH66,2020-11-22
1C,Available,NH66,2020-11-22
1D,Available,NH66,2020-11-22
1E,Sold,NH66,2020-11-22
1F,Available,NH66,2020-11-22
2A,Sold,NH66,2020-11-22
2B,Available,NH66,2020-11-22
2C,Available,NH66,2020-11-22
2D,Sold,NH66,2020-11-22
2E,Sold,NH66,2020-11-22
2F,Available,NH66,2020-11-22
3A,Sold,NH66,2020-11-22
3B,Sold,NH66,2020-11-22
3C,Sold,NH66,2020-11-22
3D,Sold,NH66,2020-11-22
3E,Available,NH66,2020-11-22
3F,Sold,NH66,2020-11-22
1A,Available,E2285,2020-04-12
1B,Sold,E2285,2020-04-12
1C,Sold,E2285,2020-04-12
1D,Sold,E2285,2020-04-12
1E,Sold,E2285,2020-04-12
1F,Sold,E2285,2020-04-12
2A,Available,E2285,2020-04-12
2B,Available,E2285,2020-04-12
2C,Available,E2285,2020-04-12
2D,Sold,E2285,2020-04-12
2E,Available,E2285,2020-04-12
2F,Sold,E2285,2020-04-12
3A,Sold,E2285,2020-04-12
3B,Available,E2285,2020-04-12
3C,Sold,E2285,2020-04-12
3D,Available,E2285,2020-04-12
3E,Available,E2285,2020-04-12
3F,Available,E2285,2020-04-12
1A,Sold,ER135,2020-01-12
1B,Available,ER135,2020-01-12
1C,Sold,ER135,2020-01-12
1D,Sold,ER135,2020-01-12
1E,Sold,ER135,2020-01-12
1F,Available,ER135,2020-01-12
2A,Available,ER135,2020-01-12
2B,Available,ER135,2020-01-12
2C,Available,ER135,2020-01-12
2D,Available,ER135,2020-01-12
2E,Sold,ER135,2020-01-12
2F,Sold,ER135,2020-01-12
3A,Sold,ER135,2020-01-12
3B,Available,ER135,2020-01-12
3C,Sold,ER135,2020-01-12
3D,Available,ER135,2020-01-12
3E,Sold,ER135,2020-01-12
3F,Sold,ER135,2020-01-12
1A,Sold,VL227,2020-07-14
1B,Sold,VL227,2020-07-14
1C,Sold,VL227,2020-07-14
1D,Sold,VL227,2020-07-14
1E,Sold,VL227,2020-07-14
1F,Available,VL227,2020-07-14
2A,Available,VL227,2020-07-14
2B,Sold,VL227,2020-07-14
2C,Available,VL227,2020-07-14
2D,Sold,VL227,2020-07-14
2E,Sold,VL227,2020-07-14
2F,Sold,VL227,2020-07-14
3A,Available,VL227,2020-07-14
3B,Sold,VL227,2020-07-14
3C,Available,VL227,2020-07-14
3D,Sold,VL227,2020-07-14
3E,Sold,VL227,2020-07-14
3F,Sold,VL227,2020-07-14
1A,Sold,H6696,2020-05-04
1B,Sold,H6696,2020-05-04
1C,Sold,H6696,2020-05-04
1D,Sold,H6696,2020-05-04
1E,Available,H6696,2020-05-04
1F,Available,H6696,2020-05-04
2A,Available,H6696,2020-05-04
2B,Sold,H6696,2020-05-04
2C,Available,H6696,2020-05-04
2D,Sold,H6696,2020-05-04
2E,Available,H6696,2020-05-04
2F,Available,H6696,2020-05-04
3A,Available,H6696,2020-05-04
3B,Sold,H6696,2020-05-04
3C,Available,H6696,2020-05-04
3D,Sold,H6696,2020-05-04
3E,Available,H6696,2020-05-04
3F,Sold,H6696,2020-05-04
1A,Sold,0Y333,2020-03-11
1B,Sold,0Y333,2020-03-11
1C,Available,0Y333,2020-03-11
1D,Available,0Y333,2020-03-11
1E,Available,0Y333,2020-03-11
1F,Sold,0Y333,2020-03-11
2A,Available,0Y333,2020-03-11
2B,Available,0Y333,2020-03-11
2C,Sold,0Y333,2020-03-11
2D,Sold,0Y333,2020-03-11
2E,Sold,0Y333,2020-03-11
2F,Sold,0Y333,2020-03-11
3A,Available,0Y333,2020-03-11
3B,Sold,0Y333,2020-03-11
3C,Sold,0Y333,2020-03-11
3D,Sold,0Y333,2020-03-11
3E,Available,0Y333,2020-03-11
3F,Sold,0Y333,2020-03-11
1A,Sold,FV35,2020-10-25
1B,Sold,FV35,2020-10-25
1C,Available,FV35,2020-10-25
1D,Available,FV35,2020-10-25
1E,Available,FV35,2020-10-25
1F,Available,FV35,2020-10-25
2A,Sold,FV35,2020-10-25
2B,Available,FV35,2020-10-25
2C,Sold,FV35,2020-10-25
2D,Sold,FV35,2020-10-25
2E,Sold,FV35,2020-10-25
2F,Sold,FV35,2020-10-25
3A,Available,FV35,2020-10-25
3B,Sold,FV35,2020-10-25
3C,Sold,FV35,2020-10-25
3D,Sold,FV35,2020-10-25
3E,Available,FV35,2020-10-25
3F,Sold,FV35,2020-10-25
1A,Available,A5640,2020-04-24
1B,Available,A5640,2020-04-24
1C,Sold,A5640,2020-04-24
1D,Available,A5640,2020-04-24
1E,Available,A5640,2020-04-24
1F,Sold,A5640,2020-04-24
2A,Sold,A5640,2020-04-24
2B,Sold,A5640,2020-04-24
2C,Available,A5640,2020-04-24
2D,Available,A5640,2020-04-24
2E,Sold,A5640,2020-04-24
2F,Sold,A5640,2020-04-24
3A,Available,A5640,2020-04-24
3B,Sold,A5640,2020-04-24
3C,Available,A5640,2020-04-24
3D,Available,A5640,2020-04-24
3E,Sold,A5640,2020-04-24
3F,Sold,A5640,2020-04-24
1A,Available,JC601,2020-07-27
1B,Available,JC601,2020-07-27
1C,Sold,JC601,2020-07-27
1D,Sold,JC601,2020-07-27
1E,Available,JC601,2020-07-27
1F,Available,JC601,2020-07-27
2A,Sold,JC601,2020-07-27
2B,Sold,JC601,2020-07-27
2C,Available,JC601,2020-07-27
2D,Sold,JC601,2020-07-27
2E,Available,JC601,2020-07-27
2F,Sold,JC601,2020-07-27
3A,Sold,JC601,2020-07-27
3B,Available,JC601,2020-07-27
3C,Sold,JC601,2020-07-27
3D,Available,JC601,2020-07-27
3E,Sold,JC601,2020-07-27
3F,Available,JC601,2020-07-27
1A,Sold,5Q708,2020-08-19
1B,Sold,5Q708,2020-08-19
1C,Sold,5Q708,2020-08-19
1D,Sold,5Q708,2020-08-19
1E,Available,5Q708,2020-08-19
1F,Available,5Q708,2020-08-19
2A,Sold,5Q708,2020-08-19
2B,Sold,5Q708,2020-08-19
2C,Sold,5Q708,2020-08-19
2D,Sold,5Q708,2020-08-19
2E,Available,5Q708,2020-08-19
2F,Sold,5Q708,2020-08-19
3A,Available,5Q708,2020-08-19
3B,Available,5Q708,2020-08-19
3C,Sold,5Q708,2020-08-19
3D,Available,5Q708,2020-08-19
3E,Sold,5Q708,2020-08-19
3F,Sold,5Q708,2020-08-19
1A,Available,LW268,2020-09-02
1B,Available,LW268,2020-09-02
1C,Sold,LW268,2020-09-02
1D,Available,LW268,2020-09-02
1E,Sold,LW268,2020-09-02
1F,Sold,LW268,2020-09-02
2A,Available,LW268,2020-09-02
2B,Available,LW268,2020-09-02
2C,Available,LW268,2020-09-02
2D,Sold,LW268,2020-09-02
2E,Sold,LW268,2020-09-02
2F,Available,LW268,2020-09-02
3A,Sold,LW268,2020-09-02
3B,Sold,LW268,2020-09-02
3C,Sold,LW268,2020-09-02
3D,Available,LW268,2020-09-02
3E,Sold,LW268,2020-09-02
3F,Sold,LW268,2020-09-02
1A,Available,HG424,2020-08-23
1B,Available,HG424,2020-08-23
1C,Sold,HG424,2020-08-23
1D,Available,HG424,2020-08-23
1E,Sold,HG424,2020-08-23
