seatNo,seatStatus,flightNo,departureDate
1B,Sold,6G583,2020-07-14
1A,Available,GW65,2020-03-14
1B,Sold,GW65,2020-03-14
1A,Sold,NX933,2020-05-08
1B,Sold,NX933,2020-05-08
1A,Available,J4509,2020-03-19
1B,Available,J4509,2020-03-19
1A,Sold,YL39,2020-01-08
1B,Available,YL39,2020-01-08
1A,Sold,PC698,2020-02-18
1B,Sold,PC698,2020-02-18
1A,Available,L9868,2020-05-14
1B,Available,L9868,2020-05-14
1A,Available,FX667,2020-06-01
1B,Sold,FX667,2020-06-01
1A,Sold,1B953,2020-08-26
1B,Available,1B953,2020-08-26
1A,Sold,RV638,2020-07-12
1B,Available,RV638,2020-07-12
1A,Sold,IR286,2020-11-03
1B,Available,IR286,2020-11-03
1A,Available,1B306,2020-08-31
1B,Sold,1B306,2020-08-31
1A,Available,BP262,2020-06-17
1B,Sold,BP262,2020-06-17
1A,Available,FY522,2020-08-06
1B,Available,FY522,2020-08-06
1A,Available,SO937,2020-01-24
1B,Sold,SO937,2020-01-24
1A,Sold,FK167,2020-01-24
1B,Sold,FK167,2020-01-24
1A,Sold,MA58,2020-02-18
1B,Available,MA58,2020-02-18
1A,Sold,Y1204,2020-01-14
1B,Available,Y1204,2020-01-14
1A,Sold,4R563,2020-05-11
1B,Sold,4R563,2020-05-11
1A,Available,JX392,2020-11-15
1B,Sold,JX392,2020-11-15
1A,Sold,Z8307,2020-09-25
1B,Available,Z8307,2020-09-25
1A,Available,MP690,2020-11-11
1B,Sold,MP690,2020-11-11
1A,Sold,DX139,2020-04-28
1B,Sold,DX139,2020-04-28
1A,Available,QP61,2020-03-03
1B,Sold,QP61,2020-03-03
1A,Sold,VH866,2020-04-02
1B,Available,VH866,2020-04-02
1A,Available,OJ941,2020-01-04
1B,Available,OJ941,2020-01-04
1A,Sold,GG97,2020-06-19
1B,Sold,GG97,2020-06-19
1A,Available,8L580,2020-03-22
1B,Sold,8L580,2020-03-22
1A,Available,NL592,2020-11-12
1B,Available,NL592,2020-11-12
1A,Available,9A110,2020-10-07
1B,Available,9A110,2020-10-07
1A,Available,FH56,2020-09-05
1B,Available,FH56,2020-09-05
1A,Available,PJ693,2020-05-31
1B,Available,PJ693,2020-05-31
1A,Available,GP363,2020-02-19
1B,Sold,GP363,2020-02-19
1A,Available,V2864,2020-02-15
1B,Sold,V2864,2020-02-15
1A,Sold,J7488,2020-05-15
1B,Available,J7488,2020-05-15
1A,Sold,L4402,2020-04-09
1B,Available,L4402,2020-04-09
1A,Sold,OC311,2020-02-07
1B,Sold,OC311,2020-02-07
1A,Sold,QL504,2020-10-02
1B,Sold,QL504,2020-10-02
1A,Available,IO350,2020-05-28
1B,Sold,IO350,2020-05-28
1A,Sold,PX824,2020-09-29
1B,Available,PX824,2020-09-29
1A,Sold,ON754,2020-09-01
1B,Sold,ON754,2020-09-01
1A,Sold,P8954,2020-08-26
1B,Sold,P8954,2020-08-26
1A,Available,XL524,2020-08-28
1B,Sold,XL524,2020-08-28
1A,Sold,T6199,2020-11-24
1B,Sold,T6199,2020-11-24
1A,Sold,DL526,2020-07-04
1B,Sold,DL526,2020-07-04
1A,Sold,IF970,2020-05-13
1B,Sold,IF970,2020-05-13
1A,Sold,TR359,2020-10-18
1B,Available,TR359,2020-10-18
1A,Available,QP291,2020-06-23
1B,Available,QP291,2020-06-23
1A,Sold,R2614,2020-06-03
1B,Sold,R2614,2020-06-03
1A,Sold,X3977,2020-01-07
1B,Sold,X3977,2020-01-07
1A,Sold,ZS624,2020-08-20
1B,Available,ZS624,2020-08-20
1A,Sold,R6117,2020-07-21
1B,Available,R6117,2020-07-21
1A,Available,F5297,2020-08-20
1B,Sold,F5297,2020-08-20
1A,Sold,MA663,2020-07-02
1B,Available,MA663,2020-07-02
1A,Available,I2213,2020-03-08
1B,Available,I2213,2020-03-08
1A,Sold,BE330,2020-11-01
1B,Available,BE330,2020-11-01
1A,Available,2I707,2020-02-13
1B,Sold,2I707,2020-02-13
1A,Available,NP345,2020-10-01
1B,Sold,NP345,2020-10-01
1A,Available,Q6128,2020-08-28
1B,Available,Q6128,2020-08-28
1A,Available,AA87,2020-03-14
1B,Available,AA87,2020-03-14
1A,Sold,JN94,2020-04-23
1B,Sold,JN94,2020-04-23
1A,Available,I3434,2020-03-10
1B,Sold,I3434,2020-03-10
1A,Sold,8K76,2020-06-19
1B,Sold,8K76,2020-06-19
1A,Sold,EY147,2020-07-04
1B,Available,EY147,2020-07-04
1A,Available,U895,2020-07-21
1B,Sold,U895,2020-07-21
1A,Sold,U9353,2020-07-12
1B,Sold,U9353,2020-07-12
1A,Available,UB354,2020-05-11
1B,Available,UB354,2020-05-11
1A,Available,Y8124,2020-11-11
1B,Sold,Y8124,2020-11-11
1A,Available,6T763,2020-07-23
1B,Sold,6T763,2020-07-23
1A,Available,RZ790,2020-04-25
1B,Available,RZ790,2020-04-25
1A,Sold,WD175,2020-02-18
1B,Sold,WD175,2020-02-18
1A,Sold,JH302,2020-05-30
1B,Available,JH302,2020-05-30
1A,Available,Z2983,2020-07-09
1B,Sold,Z2983,2020-07-09
1A,Available,QT130,2020-10-09
1B,Available,QT130,2020-10-09
1A,Sold,QV882,2020-03-10
1B,Sold,QV882,2020-03-10
1A,Sold,5Z561,2020-08-17
1B,Available,5Z561,2020-08-17
1A,Available,I3822,2020-05-02
1B,Available,I3822,2020-05-02
1A,Available,WW22,2020-06-04
1B,Sold,WW22,2020-06-04
1A,Sold,TS373,2020-09-07
1B,Sold,TS373,2020-09-07
1A,Available,6K611,2020-08-29
1B,Sold,6K611,2020-08-29
1A,Available,BE395,2020-09-15
1B,Sold,BE395,2020-09-15
1A,Sold,6G745,2020-08-08
1B,Available,6G745,2020-08-08
1A,Available,IZ914,2020-02-08
1B,Sold,IZ914,2020-02-08
1A,Available,UR835,2020-05-06
1B,Sold,UR835,2020-05-06
1A,Sold,Z4675,2020-08-05
1B,Available,Z4675,2020-08-05
1A,Sold,AZ215,2020-05-29
1B,Sold,AZ215,2020-05-29
1A,Sold,H8394,2020-04-23
1B,Sold,H8394,2020-04-23
1A,Sold,KG19,2020-07-07
1B,Sold,KG19,2020-07-07
1A,Available,AF451,2020-10-23
1B,Sold,AF451,2020-10-23
1A,Available,WG837,2020-01-29
1B,Sold,WG837,2020-01-29
1A,Available,AF27,2020-01-14
1B,Sold,AF27,2020-01-14
1A,Sold,OC311,2020-09-18
1B,Available,OC311,2020-09-18
1A,Sold,2O957,2020-10-28
1B,Sold,2O957,2020-10-28
1A,Sold,KC195,2020-09-16
1B,Available,KC195,2020-09-16
1A,Available,2T414,2020-02-19
1B,Available,2T414,2020-02-19
1A,Available,9N440,2020-10-25
1B,Available,9N440,2020-10-25
1A,Sold,AI911,2020-03-27
1B,Available,AI911,2020-03-27
1A,Sold,2J441,2020-06-11
1B,Available,2J441,2020-06-11
1A,Sold,TJ232,2020-10-28
1B,Available,TJ232,2020-10-28
1A,Sold,1B306,2020-10-26
1B,Available,1B306,2020-10-26
1A,Available,GL827,2020-04-30
1B,Available,GL827,2020-04-30
1A,Available,DA226,2020-04-13
1B,Sold,DA226,2020-04-13
1A,Sold,YZ850,2020-04-25
1B,Available,YZ850,2020-04-25
1A,Sold,EO255,2020-10-10
1B,Available,EO255,2020-10-10
1A,Sold,5C720,2020-08-28
1B,Sold,5C720,2020-08-28
1A,Sold,VC738,2020-07-10
1B,Available,VC738,2020-07-10
1A,Sold,QC734,2020-03-12
1B,Sold,QC734,2020-03-12
1A,Sold,FJ422,2020-04-22
1B,Sold,FJ422,2020-04-22
1A,Sold,G5701,2020-10-31
1B,Sold,G5701,2020-10-31
1A,Available,4T196,2020-10-12
1B,Sold,4T196,2020-10-12
1A,Available,3W997,2020-09-19
1B,Available,3W997,2020-09-19
1A,Sold,NH84,2020-07-16
1B,Available,NH84,2020-07-16
1A,Sold,NH551,2020-09-26
1B,Sold,NH551,2020-09-26
1A,Available,L4402,2020-06-11
1B,Available,L4402,2020-06-11
1A,Available,MD212,2020-07-04
1B,Available,MD212,2020-07-04
1A,Sold,B7666,2020-04-12
1B,Available,B7666,2020-04-12
1A,Sold,KX976,2020-03-20
1B,Available,KX976,2020-03-20
1A,Sold,Q2435,2020-06-06
1B,Sold,Q2435,2020-06-06
1A,Available,RQ70,2020-05-19
1B,Sold,RQ70,2020-05-19
1A,Available,U838,2020-06-12
1B,Available,U838,2020-06-12
1A,Available,WD175,2020-11-10
1B,Sold,WD175,2020-11-10
1A,Sold,NH84,2020-05-14
1B,Sold,NH84,2020-05-14
1A,Available,XY627,2020-09-16
1B,Sold,XY627,2020-09-16
1A,Available,EN828,2020-08-12
1B,Sold,EN828,2020-08-12
1A,Sold,AF152,2020-05-29
1B,Sold,AF152,2020-05-29
1A,Sold,PR841,2020-10-04
1B,Available,PR841,2020-10-04
1A,Available,8J52,2020-01-14
1B,Available,8J52,2020-01-14
1A,Sold,UB179,2020-11-22
1B,Sold,UB179,2020-11-22
1A,Available,NL151,2020-06-29
1B,Sold,NL151,2020-06-29
1A,Available,EM608,2020-10-13
1B,Sold,EM608,2020-10-13
1A,Sold,WO467,2020-10-11
1B,Sold,WO467,2020-10-11
1A,Sold,ER135,2020-08-09
1B,Sold,ER135,2020-08-09
1A,Available,WV251,2020-08-19
1B,Sold,WV251,2020-08-19
1A,Available,8T495,2020-10-16
1B,Available,8T495,2020-10-16
1A,Available,6G137,2020-07-18
1B,Available,6G137,2020-07-18
1A,Sold,8O947,2020-05-26
1B,Available,8O947,2020-05-26
1A,Available,B6278,2020-10-09
1B,Available,B6278,2020-10-09
1A,Available,AB810,2020-08-05
1B,Sold,AB810,2020-08-05
1A,Available,OO903,2020-09-23
1B,Available,OO903,2020-09-23
1A,Sold,MD109,2020-02-04
1B,Available,MD109,2020-02-04
1A,Available,5J182,2020-02-24
1B,Sold,5J182,2020-02-24
1A,Available,AO320,2020-01-21
1B,Available,AO320,2020-01-21
1A,Available,FX744,2020-06-13
1B,Sold,FX744,2020-06-13
1A,Sold,DP553,2020-08-22
1B,Sold,DP553,2020-08-22
1A,Available,CW409,2020-06-21
1B,Sold,CW409,2020-06-21
1A,Available,DF108,2020-10-31
1B,Available,DF108,2020-10-31
1A,Available,1E994,2020-06-09
1B,Available,1E994,2020-06-09
1A,Sold,FD915,2020-05-08
1B,Available,FD915,2020-05-08
1A,Sold,RL283,2020-10-27
1B,Available,RL283,2020-10-27
1A,Sold,KB833,2020-10-29
1B,Available,KB833,2020-10-29
1A,Sold,QT130,2020-09-11
1B,Sold,QT130,2020-09-11
1A,Available,H843,2020-06-14
1B,Sold,H843,2020-06-14
1A,Sold,2I707,2020-01-02
1B,Sold,2I707,2020-01-02
1A,Sold,TJ660,2020-02-23
1B,Available,TJ660,2020-02-23
1A,Available,K6500,2020-01-28
1B,Sold,K6500,2020-01-28
1A,Sold,PM210,2020-01-13
1B,Available,PM210,2020-01-13
1A,Available,3O346,2020-02-11
1B,Available,3O346,2020-02-11
1A,Sold,WW22,2020-06-18
1B,Available,WW22,2020-06-18
1A,Available,HH220,2020-06-26
1B,Sold,HH220,2020-06-26
1A,Sold,P8954,2020-05-20
1B,Sold,P8954,2020-05-20
1A,Sold,V3599,2020-05-21
1B,Sold,V3599,2020-05-21
1A,Sold,TD571,2020-01-08
1B,Available,TD571,2020-01-08
1A,Available,PA64,2020-03-27
1B,Available,PA64,2020-03-27
1A,Available,UW862,2020-09-21
1B,Available,UW862,2020-09-21
1A,Sold,5E12,2020-08-09
1B,Available,5E12,2020-08-09
1A,Available,A5640,2020-08-07
1B,Available,A5640,2020-08-07
1A,Sold,LY681,2020-01-03
1B,Sold,LY681,2020-01-03
1A,Available,CN239,2020-09-15
1B,Available,CN239,2020-09-15
1A,Available,PA64,2020-05-29
1B,Sold,PA64,2020-05-29
1A,Available,S2169,2020-06-07
1B,Sold,S2169,2020-06-07
1A,Sold,XE795,2020-04-01
1B,Sold,XE795,2020-04-01
1A,Available,FI715,2020-08-21
1B,Available,FI715,2020-08-21
1A,Sold,TB380,2020-05-17
1B,Sold,TB380,2020-05-17
1A,Available,SE425,2020-07-29
1B,Available,SE425,2020-07-29
1A,Available,2O957,2020-03-11
1B,Available,2O957,2020-03-11
1A,Available,UU863,2020-03-21
1B,Available,UU863,2020-03-21
1A,Available,8H572,2020-02-04
1B,Sold,8H572,2020-02-04
1A,Sold,FT284,2020-06-07
1B,Sold,FT284,2020-06-07
1A,Sold,PZ989,2020-09-08
1B,Sold,PZ989,2020-09-08
1A,Available,KA659,2020-09-08
1B,Sold,KA659,2020-09-08
1A,Sold,E5202,2020-05-30
1B,Sold,E5202,2020-05-30
1A,Sold,WO467,2020-05-24
1B,Sold,WO467,2020-05-24
1A,Available,B8549,2020-11-18
1B,Sold,B8549,2020-11-18
1A,Available,BC328,2020-10-10
1B,Sold,BC328,2020-10-10
1A,Sold,8K76,2020-08-28
1B,Available,8K76,2020-08-28
1A,Sold,UU418,2020-01-04
1B,Available,UU418,2020-01-04
1A,Sold,PD501,2020-10-25
1B,Available,PD501,2020-10-25
1A,Sold,Z8479,2020-03-12
1B,Available,Z8479,2020-03-12
1A,Available,UH834,2020-06-07
1B,Available,UH834,2020-06-07
1A,Available,VX650,2020-02-05
1B,Available,VX650,2020-02-05
1A,Sold,V8803,2020-08-20
1B,Sold,V8803,2020-08-20
1A,Available,1C216,2020-05-25
1B,Available,1C216,2020-05-25
1A,Available,7R590,2020-01-07
1B,Available,7R590,2020-01-07
1A,Available,WQ673,2020-04-02
1B,Sold,WQ673,2020-04-02
1A,Sold,A6753,2020-08-31
1B,Sold,A6753,2020-08-31
1A,Sold,PR841,2020-07-05
1B,Sold,PR841,2020-07-05
1A,Available,AD680,2020-06-10
1B,Available,AD680,2020-06-10
1A,Available,0Y333,2020-04-15
1B,Sold,0Y333,2020-04-15
1A,Available,CB120,2020-01-24
1B,Sold,CB120,2020-01-24
1A,Available,GL827,2020-07-23
1B,Available,GL827,2020-07-23
1A,Available,3W491,2020-11-07
1B,Sold,3W491,2020-11-07
1A,Available,O1223,2020-11-18
1B,Sold,O1223,2020-11-18
1A,Sold,XK669,2020-03-27
1B,Sold,XK669,2020-03-27
1A,Available,TC719,2020-02-22
1B,Sold,TC719,2020-02-22
1A,Sold,ER534,2020-02-04
1B,Available,ER534,2020-02-04
1A,Sold,8D483,2020-02-12
1B,Sold,8D483,2020-02-12
1A,Sold,LS327,2020-11-04
1B,Available,LS327,2020-11-04
1A,Available,MR750,2020-08-03
1B,Sold,MR750,2020-08-03
1A,Available,XM884,2020-03-04
1B,Sold,XM884,2020-03-04
1A,Sold,S9901,2020-05-10
1B,Available,S9901,2020-05-10
1A,Available,DC530,2020-11-13
1B,Available,DC530,2020-11-13
1A,Available,ZE351,2020-10-25
1B,Sold,ZE351,2020-10-25
1A,Sold,R4321,2020-08-31
1B,Sold,R4321,2020-08-31
1A,Available,Y5263,2020-04-22
1B,Available,Y5263,2020-04-22
1A,Sold,BE762,2020-03-11
1B,Available,BE762,2020-03-11
1A,Available,0X416,2020-05-07
1B,Available,0X416,2020-05-07
1A,Sold,9A110,2020-05-13
1B,Available,9A110,2020-05-13
1A,Sold,N7907,2020-01-18
1B,Sold,N7907,2020-01-18
1A,Available,HY926,2020-05-01
1B,Sold,HY926,2020-05-01
1A,Sold,M5437,2020-05-20
1B,Sold,M5437,2020-05-20
1A,Sold,BG173,2020-06-10
1B,Available,BG173,2020-06-10
1A,Sold,MS709,2020-10-30
1B,Sold,MS709,2020-10-30
1A,Available,4Z695,2020-02-25
1B,Sold,4Z695,2020-02-25
1A,Sold,A6753,2020-02-03
1B,Available,A6753,2020-02-03
1A,Sold,UU258,2020-03-26
1B,Sold,UU258,2020-03-26
1A,Sold,2T257,2020-05-13
1B,Sold,2T257,2020-05-13
1A,Available,GV566,2020-03-04
1B,Available,GV566,2020-03-04
1A,Available,6K611,2020-08-01
1B,Available,6K611,2020-08-01
1A,Sold,UU258,2020-08-27
1B,Sold,UU258,2020-08-27
1A,Sold,RV454,2020-04-17
1B,Available,RV454,2020-04-17
1A,Available,TS373,2020-11-23
1B,Sold,TS373,2020-11-23
1A,Sold,WF158,2020-02-03
1B,Available,WF158,2020-02-03
1A,Sold,6E335,2020-09-30
1B,Available,6E335,2020-09-30
1A,Sold,PS854,2020-04-22
1B,Available,PS854,2020-04-22
1A,Sold,YC410,2020-08-02
1B,Sold,YC410,2020-08-02
1A,Available,2N729,2020-07-24
1B,Available,2N729,2020-07-24
1A,Available,WZ648,2020-03-09
1B,Sold,WZ648,2020-03-09
1A,Available,MU89,2020-04-04
1B,Sold,MU89,2020-04-04
1A,Sold,MR750,2020-10-05
1B,Available,MR750,2020-10-05
1A,Available,FT284,2020-07-05
1B,Sold,FT284,2020-07-05
1A,Sold,EQ243,2020-11-18
1B,Sold,EQ243,2020-11-18
1A,Available,IF970,2020-10-07
1B,Sold,IF970,2020-10-07
1A,Sold,JZ736,2020-03-09
1B,Available,JZ736,2020-03-09
1A,Sold,JF542,2020-01-12
1B,Available,JF542,2020-01-12
1A,Sold,E2236,2020-02-05
1B,Sold,E2236,2020-02-05
1A,Sold,WY758,2020-10-08
1B,Sold,WY758,2020-10-08
1A,Available,GK446,2020-01-10
1B,Sold,GK446,2020-01-10
1A,Sold,NN759,2020-04-16
1B,Sold,NN759,2020-04-16
1A,Available,4A433,2020-06-04
1B,Sold,4A433,2020-06-04
1A,Available,WX361,2020-06-22
1B,Available,WX361,2020-06-22
1A,Available,Z4675,2020-10-28
1B,Available,Z4675,2020-10-28
1A,Available,GF53,2020-01-10
1B,Available,GF53,2020-01-10
1A,Sold,PJ755,2020-05-17
1B,Sold,PJ755,2020-05-17
1A,Available,FW651,2020-02-03
1B,Available,FW651,2020-02-03
1A,Available,IA176,2020-10-25
1B,Available,IA176,2020-10-25
1A,Available,3L154,2020-03-29
1B,Available,3L154,2020-03-29
1A,Sold,AM412,2020-03-03
1B,Sold,AM412,2020-03-03
1A,Available,9I607,2020-04-25
1B,Sold,9I607,2020-04-25
1A,Available,0P82,2020-06-08
1B,Sold,0P82,2020-06-08
1A,Available,A2839,2020-09-21
1B,Available,A2839,2020-09-21
1A,Available,UK830,2020-04-07
1B,Sold,UK830,2020-04-07
1A,Sold,9S764,2020-07-14
1B,Sold,9S764,2020-07-14
1A,Available,KQ545,2020-04-18
1B,Sold,KQ545,2020-04-18
1A,Sold,UP652,2020-01-16
1B,Sold,UP652,2020-01-16
1A,Sold,3S298,2020-11-15
1B,Sold,3S298,2020-11-15
1A,Available,9S309,2020-04-18
1B,Sold,9S309,2020-04-18
1A,Sold,LT743,2020-10-10
1B,Available,LT743,2020-10-10
1A,Available,UL766,2020-02-09
1B,Sold,UL766,2020-02-09
1A,Available,TW574,2020-05-06
1B,Sold,TW574,2020-05-06
1A,Available,VV796,2020-11-02
1B,Sold,VV796,2020-11-02
1A,Available,GS75,2020-09-30
1B,Available,GS75,2020-09-30
1A,Sold,A4317,2020-11-17
1B,Available,A4317,2020-11-17
1A,Sold,RY576,2020-07-19
1B,Sold,RY576,2020-07-19
1A,Sold,0X416,2020-11-19
1B,Available,0X416,2020-11-19
1A,Available,2K610,2020-05-21
1B,Sold,2K610,2020-05-21
1A,Sold,DF381,2020-07-30
1B,Available,DF381,2020-07-30
1A,Available,L7419,2020-07-23
1B,Sold,L7419,2020-07-23
1A,Available,GH967,2020-10-07
1B,Available,GH967,2020-10-07
1A,Available,Y8838,2020-04-27
1B,Sold,Y8838,2020-04-27
1A,Sold,HU584,2020-03-06
1B,Available,HU584,2020-03-06
1A,Available,SU733,2020-01-23
1B,Sold,SU733,2020-01-23
1A,Sold,UU418,2020-11-21
1B,Available,UU418,2020-11-21
1A,Available,YT644,2020-08-19
1B,Sold,YT644,2020-08-19
1A,Sold,FF735,2020-05-27
1B,Available,FF735,2020-05-27
1A,Available,TT772,2020-06-19
1B,Sold,TT772,2020-06-19
1A,Sold,I844,2020-04-12
1B,Available,I844,2020-04-12
1A,Sold,UZ855,2020-04-23
1B,Available,UZ855,2020-04-23
1A,Sold,ZJ431,2020-05-04
1B,Sold,ZJ431,2020-05-04
1A,Sold,3Q91,2020-01-18
1B,Available,3Q91,2020-01-18
1A,Sold,8T344,2020-09-04
1B,Sold,8T344,2020-09-04
1A,Sold,6E494,2020-01-05
1B,Sold,6E494,2020-01-05
1A,Available,DN194,2020-06-19
1B,Available,DN194,2020-06-19
1A,Available,AF27,2020-06-23
1B,Available,AF27,2020-06-23
1A,Available,OY339,2020-02-01
1B,Sold,OY339,2020-02-01
1A,Available,BM570,2020-10-03
1B,Sold,BM570,2020-10-03
1A,Available,UE336,2020-02-23
1B,Sold,UE336,2020-02-23
1A,Available,FX744,2020-02-01
1B,Sold,FX744,2020-02-01
1A,Sold,YL224,2020-03-14
1B,Available,YL224,2020-03-14
1A,Available,6W605,2020-11-04
1B,Sold,6W605,2020-11-04
1A,Sold,SX41,2020-02-25
1B,Sold,SX41,2020-02-25
1A,Sold,H6696,2020-04-13
1B,Sold,H6696,2020-04-13
1A,Sold,WJ949,2020-11-03
1B,Available,WJ949,2020-11-03
1A,Available,RZ815,2020-07-09
1B,Sold,RZ815,2020-07-09
1A,Available,PQ187,2020-10-09
1B,Sold,PQ187,2020-10-09
1A,Sold,U895,2020-07-14
1B,Available,U895,2020-07-14
1A,Available,5M677,2020-09-20
1B,Sold,5M677,2020-09-20
1A,Sold,QY996,2020-07-13
1B,Sold,QY996,2020-07-13
1A,Sold,8L580,2020-05-24
1B,Sold,8L580,2020-05-24
1A,Available,E2285,2020-06-14
1B,Available,E2285,2020-06-14
1A,Sold,ZY376,2020-11-10
1B,Available,ZY376,2020-11-10
1A,Available,K6628,2020-09-05
1B,Sold,K6628,2020-09-05
1A,Available,SJ166,2020-09-03
1B,Available,SJ166,2020-09-03
1A,Available,PZ177,2020-11-10
1B,Available,PZ177,2020-11-10
1A,Sold,UZ855,2020-03-05
1B,Available,UZ855,2020-03-05
1A,Sold,VC817,2020-09-15
1B,Sold,VC817,2020-09-15
1A,Available,J4509,2020-05-28
1B,Sold,J4509,2020-05-28
1A,Available,D8674,2020-05-03
1B,Sold,D8674,2020-05-03
1A,Sold,Q7113,2020-06-26
1B,Sold,Q7113,2020-06-26
1A,Available,WF158,2020-11-02
1B,Available,WF158,2020-11-02
1A,Available,7J473,2020-03-03
1B,Available,7J473,2020-03-03
1A,Sold,OJ457,2020-06-14
1B,Sold,OJ457,2020-06-14
1A,Sold,2O957,2020-05-06
1B,Sold,2O957,2020-05-06
1A,Available,UB354,2020-08-17
1B,Available,UB354,2020-08-17
1A,Available,B8209,2020-09-18
1B,Available,B8209,2020-09-18
1A,Sold,AL9,2020-09-28
1B,Available,AL9,2020-09-28
1A,Available,UK830,2020-04-21
1B,Sold,UK830,2020-04-21
1A,Sold,UI857,2020-06-23
1B,Sold,UI857,2020-06-23
1A,Sold,UU418,2020-01-11
1B,Sold,UU418,2020-01-11
1A,Sold,KR505,2020-09-09
1B,Sold,KR505,2020-09-09
1A,Available,GK446,2020-09-04
1B,Sold,GK446,2020-09-04
1A,Sold,HP658,2020-09-13
1B,Available,HP658,2020-09-13
1A,Sold,V6458,2020-10-26
1B,Available,V6458,2020-10-26
1A,Sold,EG323,2020-02-25
1B,Sold,EG323,2020-02-25
1A,Sold,OS379,2020-01-06
1B,Sold,OS379,2020-01-06
1A,Available,ZS624,2020-11-05
1B,Sold,ZS624,2020-11-05
1A,Available,VL227,2020-02-04
1B,Available,VL227,2020-02-04
1A,Available,ZG159,2020-04-28
1B,Available,ZG159,2020-04-28
1A,Available,VQ273,2020-10-04
1B,Available,VQ273,2020-10-04
1A,Available,4Z777,2020-07-09
1B,Sold,4Z777,2020-07-09
1A,Sold,PN31,2020-06-14
1B,Available,PN31,2020-06-14
1A,Available,K6500,2020-01-07
1B,Available,K6500,2020-01-07
1A,Available,VZ48,2020-04-14
1B,Sold,VZ48,2020-04-14
1A,Sold,IO814,2020-11-06
1B,Available,IO814,2020-11-06
1A,Sold,VI889,2020-05-19
1B,Available,VI889,2020-05-19
1A,Available,C5609,2020-09-03
1B,Available,C5609,2020-09-03
1A,Available,UL766,2020-07-19
1B,Sold,UL766,2020-07-19
1A,Sold,RV638,2020-09-13
1B,Available,RV638,2020-09-13
1A,Sold,XG980,2020-05-19
1B,Available,XG980,2020-05-19
1A,Sold,TB380,2020-02-16
1B,Sold,TB380,2020-02-16
1A,Available,H7679,2020-03-03
1B,Available,H7679,2020-03-03
1A,Available,K7288,2020-05-10
1B,Sold,K7288,2020-05-10
1A,Available,2B34,2020-02-14
1B,Sold,2B34,2020-02-14
1A,Available,IT894,2020-06-13
1B,Available,IT894,2020-06-13
1A,Available,R4321,2020-03-16
1B,Available,R4321,2020-03-16
1A,Sold,NN759,2020-05-21
1B,Available,NN759,2020-05-21
1A,Sold,PC698,2020-09-01
1B,Available,PC698,2020-09-01
1A,Sold,SL23,2020-03-13
1B,Available,SL23,2020-03-13
1A,Available,UH749,2020-03-23
1B,Available,UH749,2020-03-23
1A,Sold,UU258,2020-11-05
1B,Available,UU258,2020-11-05
1A,Sold,E8711,2020-04-07
1B,Sold,E8711,2020-04-07
1A,Sold,NC569,2020-09-03
1B,Available,NC569,2020-09-03
1A,Sold,5W591,2020-06-08
1B,Sold,5W591,2020-06-08
1A,Available,JZ736,2020-04-27
1B,Sold,JZ736,2020-04-27
1A,Available,YY59,2020-08-27
1B,Sold,YY59,2020-08-27
1A,Available,AM412,2020-11-03
1B,Sold,AM412,2020-11-03
1A,Sold,PE136,2020-08-11
1B,Sold,PE136,2020-08-11
1A,Available,ZT408,2020-11-20
1B,Available,ZT408,2020-11-20
1A,Available,VR770,2020-11-15
1B,Sold,VR770,2020-11-15
1A,Sold,IN445,2020-02-01
1B,Sold,IN445,2020-02-01
1A,Available,AK11,2020-09-01
1B,Sold,AK11,2020-09-01
1A,Sold,OJ457,2020-01-12
1B,Sold,OJ457,2020-01-12
1A,Sold,IT894,2020-03-14
1B,Sold,IT894,2020-03-14
1A,Available,3O346,2020-06-30
1B,Sold,3O346,2020-06-30
1A,Sold,WC383,2020-05-18
1B,Available,WC383,2020-05-18
1A,Sold,PC865,2020-09-13
1B,Available,PC865,2020-09-13
1A,Available,UK830,2020-07-07
1B,Sold,UK830,2020-07-07
1A,Available,SX41,2020-01-21
1B,Sold,SX41,2020-01-21
1A,Sold,DA362,2020-10-20
1B,Sold,DA362,2020-10-20
1A,Sold,BA747,2020-01-11
1B,Sold,BA747,2020-01-11
1A,Sold,LT279,2020-08-21
1B,Sold,LT279,2020-08-21
1A,Sold,5Q708,2020-03-18
1B,Available,5Q708,2020-03-18
1A,Sold,8T495,2020-04-24
1B,Available,8T495,2020-04-24
1A,Sold,Q8956,2020-03-25
1B,Available,Q8956,2020-03-25
1A,Sold,DN918,2020-01-08
1B,Sold,DN918,2020-01-08
1A,Available,C4523,2020-04-21
1B,Sold,C4523,2020-04-21
1A,Available,XX170,2020-04-09
1B,Sold,XX170,2020-04-09
1A,Sold,E5806,2020-04-05
1B,Available,E5806,2020-04-05
1A,Sold,BN3,2020-09-22
1B,Sold,BN3,2020-09-22
1A,Available,8L580,2020-06-07
1B,Available,8L580,2020-06-07
1A,Sold,7B995,2020-10-10
1B,Sold,7B995,2020-10-10
1A,Available,2U779,2020-06-06
1B,Available,2U779,2020-06-06
1A,Available,N7907,2020-10-24
1B,Available,N7907,2020-10-24
1A,Available,CT193,2020-11-24
1B,Available,CT193,2020-11-24
1A,Sold,L9358,2020-01-02
1B,Available,L9358,2020-01-02
1A,Sold,YC807,2020-08-03
1B,Sold,YC807,2020-08-03
1A,Available,V2712,2020-01-22
1B,Sold,V2712,2020-01-22
1A,Available,2N727,2020-01-30
